1380,1297,1316.82,23.41
1403,1297,1335.52,33.53
1407,1297,1326.3,30.75
1422,1297,1322.98,30.44
1402,1297,1333.5,33.51
1402,1297,1331.76,32.66
1396,1297,1323.28,31.81
1424,1297,1335.26,33.61
1433,1297,1330.68,36.28
1433,1297,1325.82,29.79
1406,1297,1328.56,33.15
1407,1297,1331.76,33.94
1396,1297,1325.7,28.4
1415,1297,1328.32,31.99
1394,1297,1321.6,27
1438,1297,1316.88,29.32
1465,1297,1332.94,40.28
1445,1297,1329.36,35.51
1427,1297,1324.22,36.1
1446,1297,1334.78,37.55
1409,1297,1330.92,33.8
1428,1297,1328.76,39.39
1460,1297,1341.86,45.44
1461,1297,1331.72,43.86
1437,1297,1323.18,38.92
1439,1297,1331.56,39.34
1394,1297,1322.58,31.14
1377,1297,1316.86,26.72
1429,1297,1334.3,36.09
1401,1297,1325.74,31.5
1401,1297,1315.84,28.3
1464,1297,1323.94,35.6
1393,1297,1317.86,28.26
1404,1297,1313.78,27.13
1407,1297,1329,35.47
1407,1297,1314.32,25.89
1394,1297,1313.2,23.54
1399,1294,1323.94,33.22
1397,1294,1314.18,28.62
1417,1294,1323.08,32.72
1438,1294,1339.28,37.75
1397,1294,1322,34.54
1380,1294,1316.82,27.65
1427,1294,1331.78,37.19
1409,1294,1322,29.52
1409,1294,1320.28,32.37
1439,1294,1331.82,37.83
1397,1294,1320.28,28.59
1397,1294,1317.48,25.98
1434,1291,1325.42,31.88
1397,1291,1318.48,29.34
1425,1291,1319.98,33.03
1408,1291,1330.9,32.78
1402,1291,1327.42,29.37
1444,1291,1325.36,34.83
1425,1291,1334.64,38.74
1412,1291,1337.54,38.98
1431,1291,1338.06,39.51
1444,1291,1344.94,43.29
1444,1291,1337.92,39.39
1431,1291,1325.6,41.85
1426,1291,1329.5,39.44
1402,1291,1324.06,32.84
1400,1291,1320.76,33.63
1408,1283,1331.62,37.7
1444,1283,1326.9,41.21
1444,1283,1325.06,41.38
1440,1283,1338.4,38.5
1440,1283,1317.86,35.24
1386,1283,1310.12,26.25
1411,1283,1319.72,34.4
1426,1283,1315,35.15
1467,1283,1312.38,34.53
1397,1283,1323.18,34.24
1407,1283,1318.24,34.79
1444,1283,1313.74,34.22
1444,1283,1322,37.1
1395,1283,1310.4,30.79
1395,1283,1303.2,26.62
1397,1283,1322.38,38.48
1435,1283,1317.74,38.67
1393,1283,1303.58,28.06
1421,1283,1319.24,37.16
1356,1283,1304.18,22.25
1372,1283,1304.9,25.72
1397,1283,1322.82,32.12
1415,1283,1326.5,38.23
1399,1283,1316.4,33.66
1430,1283,1332.66,39.84
1403,1283,1331.08,34.82
1405,1283,1326.64,37.93
1465,1283,1353.66,47.58
1465,1283,1337,48.34
1465,1283,1338.42,48.93
1444,1283,1336.06,45.27
1432,1283,1319.02,46.04
1444,1283,1322.22,47.99
1446,1283,1339.5,47.52
1446,1283,1326.62,45.3
1471,1283,1316.28,43.15
1432,1283,1329.36,39.93
1407,1283,1320.86,37.76
1495,1283,1325.98,46.27
1466,1283,1337.6,42.54
1421,1283,1328.22,40.42
1434,1283,1317.14,34.32
1420,1283,1332.12,36.63
1420,1283,1315.54,34.58
1420,1283,1310.68,35.72
1398,1283,1316.68,35.23
1417,1283,1308.16,33.35
1391,1283,1305.52,30.29
1397,1283,1315.66,33.74
1395,1283,1307.96,33.32
1395,1283,1302.68,31.35
1402,1283,1313.74,34.48
1395,1283,1306.24,31.41
1395,1283,1299.44,28.24
1446,1283,1327.06,40.1
1399,1283,1313.7,38.14
1383,1283,1320.9,37.63
1434,1283,1330.86,39.44
1386,1283,1313.82,34.31
1398,1283,1315.66,34.59
1437,1283,1325.78,42.23
1429,1283,1316.2,37.76
1429,1283,1307.58,35.29
1402,1283,1314.08,36.49
1395,1283,1312.42,33.49
1377,1283,1312.16,31.4
1408,1283,1326.92,35.33
1408,1283,1318.54,33.44
1371,1283,1303.1,27.98
1430,1283,1327.84,42.72
1430,1283,1334,44.31
1417,1283,1326.08,44.24
1443,1283,1338.12,44.66
1433,1283,1342.92,44.18
1470,1283,1338.06,46.82
1514,1283,1355.1,53.57
1460,1283,1332.42,40.79
1413,1283,1317.06,32.71
1403,1283,1322.8,31.25
1407,1283,1325.04,39.97
1405,1283,1321.22,37.48
1465,1283,1334.48,45.92
1437,1283,1325.22,49.04
1517,1283,1319.3,52.69
1414,1283,1321.38,40.06
1497,1283,1324.64,47.69
1455,1283,1308.26,38.42
1455,1283,1329.14,41.75
1397,1283,1313.34,34.75
1409,1283,1302.26,33.57
1392,1283,1311.82,31.81
1414,1283,1309.48,33.07
1381,1283,1299.66,27.23
1418,1283,1314.66,35.75
1375,1283,1302.64,26.62
1350,1283,1294.72,21.45
1369,1283,1305.48,27.19
1369,1283,1298.64,22.54
1339,1283,1290.04,13.91
1397,1283,1314.92,35.06
1388,1283,1305.14,29.85
1374,1283,1296.72,24.26
1398,1283,1306.24,28.98
1398,1283,1298.06,26.47
1382,1283,1294.42,23.79
1422,1283,1307.1,35.15
1422,1283,1305.38,35.49
1443,1283,1305.62,39.68
1416,1283,1314.96,36.46
1393,1283,1306.32,32.8
1400,1283,1303.34,33.48
1397,1283,1317.92,36.96
1408,1283,1312.76,39.58
1408,1283,1308.54,33.98
1408,1283,1314.76,36.44
1387,1283,1301.64,30.13
1378,1283,1293.62,23.1
1400,1283,1306.44,27.91
1405,1283,1305.2,33.99
1405,1283,1302.44,33.64
1405,1283,1317.94,32.72
1377,1283,1306.24,31.01
1362,1283,1299.06,25.42
1380,1283,1309.64,30.82
1371,1283,1301.78,25.58
1371,1283,1301.44,28.11
1397,1283,1318.96,36.65
1397,1283,1309.82,33.85
1368,1283,1299.46,23.56
1388,1283,1313.7,32.28
1432,1283,1310.74,38.42
1388,1283,1299.22,28.98
1375,1283,1307.16,29.93
1385,1283,1302.22,29.64
1400,1283,1303.46,32.48
1404,1283,1314.32,37.83
1430,1283,1308.24,40.91
1386,1283,1296.06,25.61
1403,1283,1310.98,33.61
1382,1283,1300.3,27.88
1395,1283,1300.62,29.45
1407,1283,1308.6,31.72
1371,1283,1298.26,22.94
1371,1283,1294.44,19.99
1426,1283,1319.92,35.19
1391,1283,1320.18,35.66
1421,1283,1306.66,34.87
1454,1283,1326.44,43.27
1422,1283,1322.3,46.05
1402,1283,1311.74,41.45
1451,1283,1315.46,41.15
1405,1283,1310.8,36.82
1395,1283,1301.26,30.26
1377,1283,1314.9,33.98
1380,1283,1314.96,36.66
1427,1283,1306.86,39.29
1427,1283,1320.74,43.47
1427,1283,1320.42,50.33
1418,1283,1300.6,34.43
1448,1283,1318.22,39.98
1431,1283,1311.14,39.39
1431,1283,1302.94,39.41
1431,1283,1324.12,42.85
1400,1283,1315.72,33.96
1461,1283,1316.58,42.02
1461,1283,1328.42,43.29
1461,1283,1330.34,40.78
1399,1283,1317.18,34.79
1407,1283,1330.4,38.05
1426,1283,1318.4,35.18
1426,1283,1314.48,35.53
1418,1283,1325.74,41.47
1418,1283,1311.3,37.04
1418,1283,1298.96,26.88
1399,1283,1307.84,34.05
1433,1283,1302.94,34.81
1354,1283,1293.78,22.44
1360,1283,1303.06,26.75
1374,1283,1295.7,27.12
1359,1283,1288.68,15.35
1426,1283,1307.92,37.79
1426,1283,1299.96,30.28
1382,1283,1289.7,20.62
1388,1283,1308.6,33.18
1397,1283,1302.9,33.99
1388,1283,1301.9,30.53
1401,1283,1307.92,36.33
1401,1283,1310.68,38.24
1424,1283,1306.64,37.64
1420,1283,1312.64,35.28
1420,1283,1303.46,36.06
1420,1283,1294.7,28.37
1415,1283,1320.76,37.44
1416,1283,1314.8,37.95
1397,1283,1310.28,34.42
1400,1283,1325.34,42.36
1399,1283,1322.56,35.82
1405,1283,1308.62,33.4
1405,1283,1327.4,37.75
1395,1283,1323.72,39.74
1424,1283,1311.96,38.37
1424,1283,1322.68,37.35
1377,1283,1319.24,32.23
1370,1283,1313.42,29.89
1397,1283,1317.74,35.19
1432,1283,1316.72,38.52
1514,1283,1319.14,52.54
1529,1283,1323.14,49.58
1529,1283,1316.8,57.52
1529,1283,1313.76,56.46
1483,1283,1329.98,43.38
1488,1283,1317.86,38.38
1385,1283,1307.94,27.28
1399,1283,1321.42,35.22
1439,1283,1312.58,34.07
1368,1283,1305.72,24.28
1396,1283,1310.06,33.49
1396,1283,1308.76,31.8
1441,1283,1315.34,38.61
1381,1283,1319.14,31.98
1405,1283,1323.28,38.52
1460,1283,1325.6,43.45
1406,1283,1324.96,36.83
1406,1283,1321.56,34.52
1389,1283,1317.06,37.35
1430,1283,1323.82,44.5
1414,1283,1310.36,39.37
1377,1283,1304.42,31.29
1395,1283,1313.86,34.74
1388,1283,1306.96,32.97
1388,1283,1302.12,28.39
1388,1283,1311.78,29.53
1403,1283,1303.28,30.65
1382,1283,1292.42,22.93
1397,1283,1307.82,33.21
1420,1283,1302.12,28.69
1420,1283,1299.78,34.47
1402,1283,1305.26,34.36
1402,1283,1294.74,23.01
1401,1283,1294.66,24.45
1408,1283,1309.08,31.35
1377,1283,1301.36,26.06
1367,1283,1295.8,21.12
1377,1283,1304.38,26.01
1378,1283,1299.34,25.42
1411,1283,1300.92,30.74
1411,1283,1316.22,34.2
1433,1283,1305.98,32.63
1452,1283,1300.08,33.87
1388,1283,1306.62,30.79
1388,1283,1302,29.3
1385,1283,1304,30.1
1400,1283,1326.38,37.11
1413,1283,1314.34,35.82
1368,1283,1301.62,26.86
1393,1283,1314.92,33.8
1393,1283,1305.18,32.39
1393,1283,1302.42,33.5
1394,1283,1314.6,36.69
1387,1283,1298.52,26.07
1398,1283,1300.06,30.01
1377,1283,1304.82,26.42
1359,1283,1292.5,17.18
1328,1283,1289.68,12.39
1388,1283,1310.68,29.76
1413,1283,1307.4,30.71
1413,1283,1312.8,34.23
1397,1283,1312.68,34.38
1422,1283,1299.36,33.05
1385,1283,1288.58,18.04
1385,1283,1298.96,27.96
1370,1283,1294.78,24.86
1363,1283,1289.32,17.85
1428,1283,1305.9,33.85
1405,1283,1302.48,32.89
1394,1283,1300.02,31.72
1388,1283,1307.74,33.59
1397,1283,1298.18,27.8
1382,1283,1288.28,18.5
1389,1283,1304.48,32.1
1432,1283,1295.1,26.68
1408,1283,1291.84,22.36
1397,1283,1313.72,32.69
1397,1283,1303.96,30.62
1359,1283,1294.36,21.19
1393,1283,1309.82,34.42
1377,1283,1296.78,25.2
1339,1283,1292.34,16.61
1393,1283,1308.18,31.55
1393,1283,1303.62,33.08
1393,1283,1301.82,29.05
1412,1283,1307.06,33.13
1404,1283,1296.42,25.47
1323,1283,1287.88,11.95
1355,1283,1298.84,23.04
1354,1283,1291.2,17.28
1354,1283,1287.64,14.91
1428,1283,1311.68,34.79
1428,1283,1302.08,31.56
1393,1283,1294.4,21.89
1393,1283,1300.78,25.61
1393,1283,1302.92,28.07
1328,1283,1288.56,10.77
1397,1283,1307.82,28.96
1355,1283,1299.98,23.21
1395,1283,1292.56,20.75
1377,1283,1309.7,27.99
1347,1283,1298.64,22.5
1347,1283,1291.18,18.21
1386,1283,1314.64,31.96
1406,1283,1309,32.67
1406,1283,1306.7,31.66
1440,1283,1327.56,43.89
1406,1283,1312.66,33.49
1340,1283,1294.98,18.3
1388,1283,1314.9,34.16
1388,1283,1312.82,35.78
1388,1283,1307.6,34.34
1428,1283,1315.36,33.37
1366,1283,1312.38,28.1
1417,1283,1322.32,36.92
1409,1283,1327.3,34.4
1380,1283,1315.8,31.56
1433,1283,1315.94,39.71
1416,1283,1328.68,38.34
1370,1283,1308.6,29.67
1406,1283,1301.94,32.63
1411,1283,1314.42,36.53
1411,1283,1307.28,34.19
1411,1283,1301.76,33.56
1396,1283,1315.32,36.1
1387,1283,1309.26,33.18
1443,1283,1305.06,34.84
1387,1283,1306.32,28.21
1362,1283,1300.36,26.71
1413,1283,1292.96,25.11
1395,1283,1304.54,31.56
1365,1283,1296.06,23.88
1408,1283,1291.82,22.21
1388,1283,1307.6,32.04
1389,1283,1301.12,28.72
1348,1283,1288.82,15.17
1397,1283,1309.78,32.8
1395,1283,1300.42,27.66
1395,1283,1293.8,22.95
1414,1283,1313.22,33.88
1414,1283,1302.96,29.64
1404,1283,1297.6,24.01
1461,1283,1321.84,45.89
1449,1283,1308.18,35.84
1398,1283,1303.76,30.03
1449,1283,1314.66,39.51
1398,1283,1302.46,31.31
1368,1283,1298.64,26.86
1389,1283,1313.1,35.9
1383,1283,1296.94,26.11
1383,1283,1296.56,28.15
1388,1283,1301.86,28.72
1388,1283,1296.36,25.81
1370,1283,1293.16,19.75
1397,1283,1309.08,34.65
1397,1283,1303.94,33.53
1455,1283,1295.84,31.81
1453,1283,1311.68,39.7
1432,1283,1309.88,35.27
1406,1283,1303.94,31.05
1411,1283,1320.12,40.23
1397,1283,1308.72,33.57
1434,1283,1310.3,36.85
1395,1283,1315.44,34.41
1388,1283,1300.6,26.67
1368,1283,1297.32,22.17
1393,1283,1312.64,32.23
1393,1283,1312.12,30.71
1391,1283,1307.34,31.36
1397,1283,1316.02,31.86
1395,1283,1310.56,33.89
1395,1283,1309.16,30.49
1401,1283,1319.98,33.78
1388,1283,1310.06,32.01
1377,1283,1308.42,28.58
1394,1283,1314.7,35.02
1415,1283,1312.82,37.01
1400,1283,1303.86,31.64
1401,1283,1315.12,37.29
1423,1283,1310.42,41.94
1418,1283,1295.14,29.73
1418,1283,1313.68,37.55
1397,1283,1304.08,34.21
1402,1283,1302.08,38.18
1389,1283,1319.16,35.38
1405,1283,1312.34,34.36
1414,1283,1311.8,36.83
1431,1283,1321.52,42.29
1409,1283,1308.26,36.58
1400,1283,1295.66,27.87
1377,1283,1304.94,28.15
1391,1283,1301.66,26.53
1376,1283,1294.98,22.31
1397,1283,1315.2,34.99
1397,1283,1304.18,29.34
1388,1283,1302.44,29.35
1410,1283,1325.64,42.56
1402,1283,1317.92,36.31
1399,1283,1314.9,33.95
1461,1283,1322.8,36.92
1463,1283,1322.2,42.39
1462,1283,1319.36,43.58
1413,1283,1324.68,39.95
1397,1283,1323.78,33.34
1397,1283,1322.38,34.01
1421,1283,1329.54,36.36
1421,1283,1331.68,37.94
1418,1283,1324.12,37.35
1418,1283,1328.46,37.87
1418,1283,1328.16,37.23
1407,1283,1316.66,38.94
1422,1283,1322.64,44.91
1422,1283,1312.1,44.93
1412,1283,1300.56,34.45
1412,1283,1319.28,38.11
1412,1283,1312.38,35.34
1403,1283,1303.88,31.54
1453,1283,1321.44,42.28
1403,1283,1315.46,40.07
1392,1283,1298.48,28.44
1457,1283,1310.34,42.8
1428,1283,1303.92,37.27
1408,1283,1299.14,30.5
1408,1283,1318,36.05
1422,1283,1310.22,38.97
1388,1283,1310.52,33.94
1405,1283,1316.96,37.46
1416,1283,1313.98,37.66
1386,1283,1309.78,32.37
1407,1283,1325.76,38.01
1383,1283,1317.46,38.52
1414,1283,1304,34.29
1377,1283,1311.64,29.99
1416,1283,1302.2,28.53
1416,1283,1301.8,29.52
1390,1283,1305.66,28.4
1355,1283,1298.08,20.58
1355,1283,1301.08,21.42
1409,1283,1319.46,38.19
1395,1283,1306.88,31.37
1366,1283,1298.72,23.82
1401,1283,1320.14,40.13
1383,1283,1303.94,29.72
1390,1283,1301.34,28.99
1390,1283,1316.72,36.48
1392,1283,1308.24,33.4
1368,1283,1297.12,24.67
1392,1283,1315.42,36.65
1402,1283,1307.32,33.65
1390,1283,1303.64,34.41
1426,1283,1323.26,43.59
1402,1283,1318.18,38.77
1394,1283,1324.56,37.64
1418,1283,1330.9,37.01
1391,1283,1319.4,36.1
1467,1283,1312.12,43.72
1449,1283,1324.32,44.18
1406,1283,1306.24,30.06
1406,1283,1300.46,31.29
1403,1283,1308.9,31.34
1401,1283,1305.02,34.4
1400,1283,1303.26,31.02
1422,1283,1327.56,42.31
1403,1283,1318.26,42.13
1403,1283,1312.16,43.02
1405,1283,1320.82,40.02
1413,1283,1306.44,30.26
1466,1283,1308.22,35.25
1466,1283,1319.32,36.88
1379,1283,1307.44,30.83
1389,1283,1304.9,29.04
1402,1283,1317.2,36.34
1404,1283,1307.92,38.1
1402,1283,1302.22,32.76
1402,1283,1312.9,32.21
1396,1283,1306.66,30.2
1400,1283,1301.98,28.68
1390,1283,1302.96,30.12
1390,1283,1303.02,31.95
1388,1283,1295.26,27.57
1427,1283,1313.14,38.97
1397,1283,1303.76,31.5
1377,1283,1291.76,22.69
1429,1283,1309.12,32.71
1375,1283,1303.72,29.17
1373,1283,1296.26,22.73
1399,1283,1310.84,36.97
1399,1283,1307.74,34.51
1399,1283,1295.64,30.22
1425,1283,1307.2,37.43
1397,1283,1303.5,30.23
1397,1283,1292.56,23.47
1416,1283,1303.46,33.48
1355,1283,1295.74,22.43
1360,1283,1296.36,22.17
1422,1283,1318.34,35.13
1388,1283,1309.66,30.53
1377,1283,1303.26,29.92
1406,1283,1320.16,41.14
1397,1283,1308.38,33.5
1440,1283,1311.42,36.65
1449,1283,1324.6,44.87
1462,1283,1327.6,47.3
1432,1283,1311.54,40.78
1397,1283,1321.5,35.88
1386,1283,1308.96,31.06
1374,1283,1303.5,29.86
1407,1283,1314.78,38
1467,1283,1308.32,39.17
1467,1283,1309.08,40.52
1397,1283,1313.24,33.62
1377,1283,1306.04,28.63
1395,1283,1302.92,29.63
1412,1283,1317.22,38.15
1412,1283,1320.22,42.85
1408,1283,1322.42,41.41
1408,1283,1319.32,37.43
1423,1283,1309.96,35.39
1401,1283,1299.46,30.81
1400,1283,1302.6,30.88
1400,1283,1299.02,29.95
1397,1283,1287.98,17.79
1397,1283,1310.16,35.04
1397,1283,1308.32,33.37
1397,1283,1305.54,31.84
1397,1283,1317.44,35.64
1377,1283,1309.88,32.91
1400,1283,1301.8,30.2
1375,1283,1308.1,26.66
1390,1283,1304.38,29.02
1390,1283,1300.24,25.48
1389,1283,1314.84,30.9
1384,1283,1306.2,26.14
1347,1283,1297.16,19.45
1397,1283,1316.92,29.96
1397,1283,1309.76,32.25
1397,1283,1307.7,33.05
1388,1283,1316.62,35.25
1429,1283,1319.36,41.38
1471,1283,1323.2,42.83
1444,1283,1330.26,42.55
1525,1283,1324.66,50.64
1392,1283,1311.78,35.75
1474,1283,1315.42,40.4
1384,1283,1307.48,27.04
1410,1283,1299.22,24.79
1388,1283,1325.58,31.92
1417,1283,1319.14,31.16
1435,1283,1318.26,36.97
1436,1283,1334.1,43.99
1436,1283,1334.78,45.6
1448,1283,1323.68,44.19
1413,1283,1328.24,38.19
1413,1283,1320.72,35.51
1413,1283,1312.54,34.75
1459,1283,1308.7,36.85
1494,1283,1306.5,45.22
1494,1283,1310.52,45.55
1414,1283,1318.82,38.75
1400,1283,1309.86,37.56
1400,1283,1305.86,36.47
1400,1283,1318.02,40.24
1396,1283,1316.88,41.29
1393,1283,1311.8,35.32
1413,1283,1326.02,36.54
1406,1283,1316.32,34.39
1488,1283,1307.64,37.82
1471,1283,1316.46,40.27
1355,1283,1295.62,20.96
1353,1283,1290.54,17.08
1413,1283,1307.38,34.95
1413,1283,1304.56,31.65
1389,1283,1298.9,25.56
1454,1283,1314.9,37.66
1428,1283,1322.4,39.96
1428,1283,1318.22,40.56
1424,1283,1321.8,42.12
1397,1283,1317.86,36.18
1393,1283,1312.22,34.26
1419,1283,1321.66,38.62
1419,1283,1309.8,38.46
1419,1283,1306.42,35.18
1424,1283,1316.58,35.77
1424,1283,1308.18,37.64
1418,1283,1299,36
1443,1283,1313.14,41.43
1389,1283,1297.66,29.27
1362,1283,1294.1,21.55
1388,1283,1312.22,35.13
1388,1283,1311.38,36.19
1388,1283,1311.2,33.62
1394,1283,1308.36,32.05
1394,1283,1303.94,30.64
1381,1283,1296,23.2
1422,1283,1311.6,35.65
1422,1283,1313.56,40.24
1422,1283,1316.48,39.73
1482,1283,1335.74,47.44
1482,1283,1335.54,45.99
1482,1283,1327.4,41.01
1410,1283,1331.5,37.45
1423,1283,1329.86,37.22
1464,1283,1324.68,44.87
1440,1283,1324.32,37.65
1442,1283,1316.42,39.09
1442,1283,1317,42.2
1406,1283,1329.96,42.96
1426,1283,1323.82,42.5
1470,1283,1324.36,46.92
1439,1283,1328,44.07
1439,1283,1321.38,42.82
1437,1283,1316.82,37.99
1389,1283,1323.84,36.42
1379,1283,1307.9,31.91
1383,1283,1308.76,31.6
1419,1283,1323.58,39.78
1419,1283,1318.2,37.66
1438,1283,1312.44,39.29
1438,1283,1319.56,40.04
1417,1283,1309.94,36.36
1438,1283,1301.88,36.21
1412,1283,1314.58,35.83
1394,1283,1305.02,31.39
1394,1283,1302.52,33.55
1407,1283,1308.16,35.25
1435,1283,1299.16,34.99
1372,1283,1294.86,22.42
1392,1283,1314.92,36.42
1388,1283,1299.36,30.04
1377,1283,1290.86,22.32
1388,1283,1312.16,35.47
1374,1283,1301.78,25.75
1395,1283,1300.18,28.26
1433,1283,1315.76,38.81
1425,1283,1308.3,33.46
1392,1283,1308.92,33.45
1420,1283,1325.48,38.88
1416,1283,1322.9,39.82
1412,1283,1308.02,36.58
1387,1283,1306.74,32.73
1387,1283,1303.02,29.8
1433,1283,1297.32,32.73
1397,1283,1304.74,31.88
1377,1283,1291.42,23.06
1482,1283,1297.6,39.17
1419,1283,1308.52,36.48
1424,1283,1310.16,39.5
1424,1283,1302.74,38.44
1450,1283,1319.48,40.15
1458,1283,1304.02,38.12
1449,1283,1297.86,34.93
1397,1283,1314.44,37.66
1397,1283,1304.66,30.95
1347,1283,1294.84,20.89
1393,1283,1305.28,29.59
1372,1283,1294.92,21.79
1372,1283,1290.48,18.49
1402,1283,1313.7,36.91
1413,1283,1304.08,29.91
1377,1283,1296.9,24.62
1395,1283,1318.28,37.14
1426,1283,1320.88,39.8
1455,1283,1324.18,47.44
1454,1283,1337.42,42.78
1454,1283,1335.5,42.52
1457,1283,1330.66,47.61
1464,1283,1335.92,45.68
1464,1283,1329.42,44.2
1454,1283,1320.44,45.7
1454,1283,1341.92,44.99
1454,1283,1321.8,43.97
1467,1283,1311.46,40.85
1397,1283,1319.3,38.22
1386,1283,1307.9,34.12
1400,1283,1305.58,33.92
1422,1283,1323.2,37.75
1400,1283,1316.8,31.94
1441,1283,1320.86,41.7
1414,1283,1327.02,42.91
1446,1283,1316.64,36.78
1430,1283,1318,37.89
1420,1283,1339.08,39.46
1420,1283,1335.96,39.11
1397,1283,1324.42,34.42
1425,1283,1340.82,39.54
1431,1283,1334.5,40.8
1385,1283,1327.76,36.18
1458,1283,1339.36,43.77
1458,1283,1329.3,44.77
1396,1283,1322.44,38.58
1413,1283,1329.64,40.81
1439,1283,1317.84,36.88
1439,1283,1310.9,37.77
1412,1283,1315.18,35.79
1448,1283,1311.18,39.34
1494,1283,1312.22,46.66
1426,1283,1323.8,42.62
1426,1283,1314.06,41.12
1433,1283,1309.4,38.61
1484,1283,1324.86,49.34
1484,1283,1314.14,44.79
1484,1283,1305.74,41.23
1514,1283,1337.08,52.46
1425,1283,1316.38,39.19
1388,1283,1307.02,31.97
1401,1283,1326.78,37.52
1401,1283,1316.3,34.03
1460,1283,1309.04,36.36
1406,1283,1329.66,44.32
1414,1283,1320.26,40.51
1437,1283,1314.8,38.64
1413,1283,1319.82,38.09
1399,1283,1307.46,30.72
1405,1283,1298.62,26.48
1397,1283,1318.38,36.03
1400,1283,1307.88,31.04
1423,1283,1303.88,32.67
1397,1283,1316.88,31.46
1397,1283,1316.1,34.14
1434,1283,1308.64,38.07
1410,1283,1320.7,39.52
1414,1283,1311.68,41.94
1410,1283,1306.52,36.84
1402,1283,1315.6,37.79
1402,1283,1311,33.44
1359,1283,1306.3,29.68
1454,1283,1318.8,44.22
1460,1283,1305.16,37.42
1392,1283,1301.58,28.88
1392,1283,1303.98,28.95
1392,1283,1301.46,30.54
1383,1283,1296.1,24.36
1389,1283,1308.28,30.65
1389,1283,1303.38,33.03
1389,1283,1306.26,33.13
1454,1283,1308.78,35.47
1392,1283,1306.54,35.14
1392,1283,1294.14,27.12
1375,1283,1301.52,27.12
1410,1283,1295.74,27.69
1373,1283,1286.64,15.95
1397,1283,1315.88,34.76
1408,1283,1313.98,34.46
1395,1283,1310.06,31.63
1399,1283,1336.84,37.4
1443,1283,1329.34,44.36
1439,1283,1317.28,43.64
1450,1283,1320.32,45.58
1395,1283,1313.44,33.33
